Sample_ID,Short_ID,Plot,Restoration,Depth,Block,Precip,Invaded,TN_mg_gsoil,TC_mg_gsoil,CtoN,Year,MBC_Lab,MBC,WEOC,POM_TN,POM_TC,MAOM_TN,MAOM_TC,perc_POM,perc_MAOM,pH,GWC,COVER_C,ANN_F_C,PER_F_C,IGRASS_C,ALL_GRASS_C,PER_G_C,ANN_G_C,PER_ALL_C,ANN_ALL_C,NFIX_SUM_C,ACHMIL_C,ACMAME_C,ACMSTR_C,AMSMEN_C,ASCFAS_C,CALCIL_C,CIROCC_C,DEIFAS_C,ESCCAL_C,GRICAM_C,LAYPLA_C,LUPBIC_C,LUPMIC_C,LUPSUC_C,PHACIC_C,PLAERE_C,RANCAL_C,TRIWIL_C,ARIPUR_C,BROCAR_C,ELYCON_C,ELYGLA_C,FESMIC_C,HORBRA_C,HORINT_C,KOEMAC_C,SPOAIR_C,STIPUL_C,BRODIA_C,BROMAD_C,FESPER_C,goph_dist_C,FESMYU_C,BROHOR_C,COVER_P,ANN_F_P,PER_F_P,IGRASS_P,ALL_GRASS_P,PER_G_P,ANN_G_P,PER_ALL_P,ANN_ALL_P,NFIX_SUM_P,ACHMIL_P,ACMAME_P,ACMSTR_P,AMSMEN_P,ASCFAS_P,CALCIL_P,CIROCC_P,DEIFAS_P,ESCCAL_P,GRICAM_P,LAYPLA_P,LUPBIC_P,LUPMIC_P,LUPSUC_P,PHACIC_P,PLAERE_P,RANCAL_P,TRIWIL_P,ARIPUR_P,BROCAR_P,ELYCON_P,ELYGLA_P,FESMIC_P,HORBRA_P,HORINT_P,KOEMAC_P,SPOAIR_P,STIPUL_P,BRODIA_P,BROMAD_P,FESPER_P,goph_dist_P,Cover_NoBRODIA,MBC_halfAnLab,COVER_A,ANN_F_A,PER_F_A,IGRASS_A,ALL_GRASS_A,PER_G_A,ANN_G_A,PER_ALL_A,ANN_ALL_A,NFIX_SUM_A,ACHMIL_A,ACMAME_A,ACMSTR_A,AMSMEN_A,ASCFAS_A,CALCIL_A,CIROCC_A,DEIFAS_A,ESCCAL_A,GRICAM_A,LAYPLA_A,LUPBIC_A,LUPMIC_A,LUPSUC_A,PHACIC_A,PLAERE_A,RANCAL_A,TRIWIL_A,ARIPUR_A,BROCAR_A,ELYCON_A,ELYGLA_A,FESMIC_A,HORBRA_A,HORINT_A,KOEMAC_A,SPOAIR_A,STIPUL_A,BRODIA_A,BROMAD_A,FESPER_A,goph_dist_A,COVER_NoBRODIA_A
27-DT-0-15,27-DT,27,DT,shallow,B,dry,1,0.80,6.70,8.40,2023,UW,171.18,92.53,0.07,3.2,0.41,12.3,65.8,34.2,NA,0.09,1.76,1.51,0.15,0.1,0.1,0,0.1,0.15,1.61,0.17,0,0.01,0.03,0.35,0,0.1,0.15,0,0.02,0,0,0,0,0.05,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.97,0.72,0.15,0.05,0.1,0.05,0.05,0.2,0.77,0.21,0,0,0.02,0,0,0.15,0.15,0,0.1,0,0,0,0,0.15,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0.97,171.18,1.365,1.115,0.15,0.075,0.1,0.025,0.075,0.175,1.19,0.19,0,0.005,0.025,0.175,0,0.125,0.15,0,0.06,0,0,0,0,0.1,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.075,0,0,1.365
27-FD-0-15,27-FD,27,FD,shallow,B,dry,0,0.60,5.30,8.80,2023,UW,63.24,106.44,0.09,3.9,0.39,12.5,67,33,NA,0.07,1.4,1.3,0.1,0,0,0,0,0.1,1.3,0.2,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.29,0.12,0.05,0.01,0.12,0.11,0.01,0.16,0.13,0.11,0,0.02,0,0,0,0,0,0,0,0.05,0,0,0,0.05,0.05,0,0,0,0,0.1,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0.29,63.24,0.845,0.71,0.075,0.005,0.06,0.055,0.005,0.13,0.715,0.155,0,0.01,0,0,0,0,0.05,0,0.05,0.025,0,0,0,0.125,0.525,0,0,0,0,0.05,0,0,0,0,0,0,0,0.005,0,0,0.005,0.075,0.845
27-IR-0-15,27-IR,27,IR,shallow,B,dry,1,0.70,9.00,12.90,2023,UW,219.32,NA,0.21,NA,0.43,13.6,66.5,33.5,NA,0.10,1.1,0.97,0.03,0.1,0.1,0,0.1,0.03,1.07,0.02,0,0,0,0.25,0,0,0.03,0,0,0,0,0,0,0.02,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.63,0.6,0,0.03,0.03,0,0.03,0,0.63,0.03,0,0,0,0.05,0,0,0,0,0.02,0,0,0,0.02,0.01,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.5,0.63,219.32,0.865,0.785,0.015,0.065,0.065,0,0.065,0.015,0.85,0.025,0,0,0,0.15,0,0,0.015,0,0.01,0,0,0,0.01,0.015,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0,0.25,0.865
27-R-0-15,27-R,27,R,shallow,B,dry,0,0.90,8.30,9.20,2023,UW,NA,104.09,0.4,5.4,1.4,13.5,66.5,33.5,NA,0.08,1.32,1.08,0.04,0,0.2,0.2,0,0.24,1.08,0.39,0,0,0.03,0.2,0,0,0.04,0,0.05,0,0,0,0,0.3,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0.3,0,0,0.54,0.18,0,0.01,0.36,0.35,0.01,0.35,0.19,0.08,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0.05,0.1,0,0,0,0,0.05,0,0,0,0,0,0,0,0.3,0,0.01,0,0,0.54,312.97,0.93,0.63,0.02,0.005,0.28,0.275,0.005,0.295,0.635,0.235,0,0.005,0.015,0.1,0,0,0.02,0,0.035,0,0,0,0,0.175,0.3,0,0,0,0,0.075,0,0,0,0,0,0,0,0.2,0,0.005,0,0.15,0.93
28-DT-0-15,28-DT,28,DT,shallow,B,dry,0,0.66,6.64,10.00,2023,UW,232.73,119.76,0.3,3.8,1.1,11.5,66.5,33.5,NA,0.09,1.29,1.24,0.03,0,0.02,0,0.02,0.03,1.26,0.16,0,0,0,0.25,0,0.02,0.02,0,0.01,0.01,0,0.01,0,0.15,0.8,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.1,0,0,0.69,0.44,0.13,0,0.12,0.1,0.02,0.23,0.46,0.13,0,0,0,0.04,0,0.1,0.1,0,0.02,0.03,0,0.03,0,0.1,0.15,0,0,0,0,0,0,0.1,0.02,0,0,0,0,0,0,0,0,0,0.69,232.73,0.99,0.84,0.08,0,0.07,0.05,0.02,0.13,0.86,0.145,0,0,0,0.145,0,0.06,0.06,0,0.015,0.02,0,0.02,0,0.125,0.475,0,0,0,0,0,0,0.05,0.02,0,0,0,0,0,0,0,0,0.05,0.99
28-FD-0-15,28-FD,28,FD,shallow,B,dry,1,0.79,7.96,10.08,2023,UW,230.69,110.52,0.3,3.7,1.3,12.4,66.2,33.8,NA,0.08,1.73,1.5,0,0.2,0.23,0,0.23,0,1.73,0.3,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.3,0.95,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.2,0,0.1,0,0,0.52,0.42,0.03,0.05,0.07,0.02,0.05,0.05,0.47,0.04,0,0.01,0,0,0,0,0.01,0,0.25,0.02,0,0,0,0.01,0.15,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.05,0,0,0.52,230.69,1.125,0.96,0.015,0.125,0.15,0.01,0.14,0.025,1.1,0.17,0,0.005,0,0,0,0,0.005,0,0.25,0.01,0,0,0,0.155,0.55,0,0,0,0,0.01,0,0,0.015,0,0,0,0,0,0,0.125,0,0.05,1.125
28-IR-0-15,28-IR,28,IR,shallow,B,dry,0,0.70,6.40,9.10,2023,UW,192.45,99.52,0.3,5,1.3,12.9,66,34,NA,0.08,1.4,1.16,0.24,0,0,0,0,0.24,1.16,0.03,0,0,0.01,0,0,0,0.2,0,0.2,0.04,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.42,0.03,0,0.03,0.03,0,0.06,0.42,0.02,0,0,0,0,0,0,0.02,0,0.15,0.01,0,0,0,0.02,0.25,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.48,192.45,0.94,0.79,0.135,0,0.015,0.015,0,0.15,0.79,0.025,0,0,0.005,0,0,0,0.11,0,0.175,0.025,0,0,0,0.01,0.6,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0.94
28-R-0-15,28-R,28,R,shallow,B,dry,1,0.60,4.90,8.20,2023,UW,95.34,118.73,0.06,3.1,0.36,11.5,65.6,34.4,NA,0.09,1.5,1.3,0.06,0.1,0.14,0,0.14,0.06,1.44,0.15,0,0,0,0.2,0,0,0.01,0,0.05,0.05,0,0,0,0.15,0.9,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.1,0,0.05,0,0,1.1,0.98,0.07,0.03,0.05,0,0.05,0.07,1.03,0.15,0,0,0,0.05,0,0.03,0.03,0,0.2,0.03,0,0,0,0.15,0.55,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0.01,0,1.1,95.34,1.3,1.14,0.065,0.065,0.095,0,0.095,0.065,1.235,0.15,0,0,0,0.125,0,0.015,0.02,0,0.125,0.04,0,0,0,0.15,0.725,0,0.005,0,0,0,0,0,0.03,0,0,0,0,0,0,0.06,0.005,0.025,1.3
29-DT-0-15,29-DT,29,DT,shallow,C,dry,1,0.82,NA,NA,2023,UW,213.29,98.37,0.3,NA,1.2,12.5,65.5,34.5,NA,0.09,1.02,0.35,0.4,0.02,0.27,0.25,0.02,0.65,0.37,0.05,0,0,0,0,0,0,0,0,0.05,0.4,0,0,0,0.05,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.19,0,0.16,0,0.03,0.03,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0.01,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.19,213.29,0.605,0.175,0.28,0.01,0.15,0.14,0.01,0.42,0.185,0.025,0,0,0,0,0,0,0,0,0.025,0.275,0,0,0,0.025,0.125,0,0.005,0,0,0.14,0,0,0,0,0,0,0,0,0,0.01,0,0,0.605
29-FD-0-15,29-FD,29,FD,shallow,B,dry,1,0.80,6.70,8.40,2023,UW,168.79,91.64,0.3,4.4,1.4,12.8,66.9,33.1,NA,0.11,1.03,0.98,0.02,0,0.03,0.03,0,0.05,0.98,0.09,0,0,0.03,0,0,0,0.02,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.15,0,0,1.33,1.27,0.05,0.01,0.01,0,0.01,0.05,1.28,0.31,0,0.02,0.05,0.05,0,0,0,0,0.05,0.05,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,1.33,168.79,1.18,1.125,0.035,0.005,0.02,0.015,0.005,0.05,1.13,0.2,0,0.01,0.04,0.025,0,0,0.01,0,0.025,0.025,0,0,0,0.05,0.975,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0.005,0,0.075,1.18
29-IR-0-15,29-IR,29,IR,shallow,B,dry,1,0.70,7.10,10.10,2023,UW,176.87,85.68,0.3,3.6,1.2,12.4,65.9,34.1,NA,0.08,1.6,1.3,0,0.3,0.3,0,0.3,0,1.6,0.5,0,0,0,0.15,0,0,0,0,0.25,0,0,0,0,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.83,0.74,0.02,0.02,0.07,0.05,0.02,0.07,0.76,0.1,0,0,0,0.02,0,0,0.02,0,0.02,0,0,0,0,0.1,0.6,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.02,0,0,0.83,176.87,1.215,1.02,0.01,0.16,0.185,0.025,0.16,0.035,1.18,0.3,0,0,0,0.085,0,0,0.01,0,0.135,0,0,0,0,0.3,0.5,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0.16,0,0,1.215
29-R-0-15,29-MONO,29,MONO,shallow,C,dry,0,0.60,3.70,6.20,2023,UW,45.59,100.61,,NA,1.2,10.5,65.4,34.6,NA,0.10,0.05,0,0,0.05,0.05,0,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.01,0,0,0,0.01,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,45.59,0.03,0,0,0.025,0.03,0.005,0.025,0.005,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0.025,0,0,0.03
30-DT-0-15,30-DT,30,DT,shallow,C,dry,0,0.70,7.00,10.00,2023,UW,97.45,127.09,0.09,4.2,0.42,12.3,66.4,33.6,NA,0.08,0.79,0.69,0,0,0.1,0.05,0.05,0.05,0.74,0.08,0,0,0.01,0.25,0,0,0,0,0.03,0,0,0,0,0.05,0.35,0,0,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0.15,0,0,0.68,0.51,0.02,0,0.15,0.05,0.1,0.07,0.61,0.08,0,0,0.01,0.1,0,0,0.01,0,0.1,0,0,0,0,0.05,0.25,0,0.01,0,0,0.05,0,0,0.1,0,0,0,0,0,0,0,0,0,0.68,97.45,0.735,0.6,0.01,0,0.125,0.05,0.075,0.06,0.675,0.08,0,0,0.01,0.175,0,0,0.005,0,0.065,0,0,0,0,0.05,0.3,0,0.005,0,0,0.05,0,0,0.075,0,0,0,0,0,0,0,0,0.075,0.735
30-FD-0-15,30-FD,30,FD,shallow,C,dry,1,0.70,5.90,8.40,2023,UW,128.62,117.86,0.09,4.3,0.38,11.6,66.5,33.5,NA,0.07,1.08,0.86,0.07,0,0.15,0.15,0,0.22,0.86,0.03,0,0,0.01,0.1,0,0.1,0.05,0,0.05,0.02,0,0,0,0,0.6,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.33,0.08,0,0,0.25,0.25,0,0.25,0.08,0.02,0,0,0,0,0,0.01,0,0,0.05,0,0,0,0,0.02,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.33,128.62,0.705,0.47,0.035,0,0.2,0.2,0,0.235,0.47,0.025,0,0,0.005,0.05,0,0.055,0.025,0,0.05,0.01,0,0,0,0.01,0.3,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.025,0.705
30-IR-0-15,30-IR,30,IR,shallow,C,dry,1,0.80,7.80,9.80,2023,UW,167.51,109.26,0.08,3.9,0.39,12.2,66.2,33.8,NA,0.06,1.09,0.87,0.02,0,0.2,0.2,0,0.22,0.87,0.15,0,0,0,0.15,0,0.02,0,0,0.05,0.02,0,0,0,0.15,0.5,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.07,0.02,0,0.05,0.05,0,0.07,0.07,0.01,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0.01,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.14,167.51,0.615,0.47,0.02,0,0.125,0.125,0,0.145,0.47,0.08,0,0,0,0.075,0,0.01,0.01,0,0.03,0.01,0,0,0,0.08,0.275,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.615
30-R-0-15,30-R,30,R,shallow,C,dry,0,0.60,6.60,11.00,2023,UW,212.83,102.48,0.09,4.5,0.4,12.3,66.2,33.8,NA,0.08,0.54,0.47,0.02,0,0.05,0.05,0,0.07,0.47,0.06,0,0,0.02,0.1,0,0,0.01,0,0.15,0.01,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.51,0.41,0,0,0.1,0.1,0,0.1,0.41,0.31,0,0,0.1,0,0,0.1,0,0,0.15,0,0,0,0,0.01,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0,0.05,0,0,0,0,0.51,212.83,0.525,0.44,0.01,0,0.075,0.075,0,0.085,0.44,0.185,0,0,0.06,0.05,0,0.05,0.005,0,0.15,0.005,0,0,0,0.005,0.125,0,0,0,0,0.05,0,0,0,0,0,0,0,0.025,0,0,0,0.15,0.525
31-DT-0-15,31-DT,31,DT,shallow,C,dry,0,0.80,9.00,11.30,2023,UW,NA,113.10,0.6,NA,1.6,NA,67.9,32.1,NA,0.07,0.91,0.76,0,0,0.15,0.15,0,0.15,0.76,0.08,0,0,0.01,0.5,0,0,0,0,0.05,0,0,0,0,0.05,0.15,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.76,0.35,0.2,0,0.21,0.2,0.01,0.4,0.36,0.3,0,0,0.05,0.05,0,0,0.2,0,0.1,0,0,0,0,0.15,0,0,0,0,0,0.2,0,0,0.01,0,0,0,0,0,0,0,0,0,0.76,276.82,0.835,0.555,0.1,0,0.18,0.175,0.005,0.275,0.56,0.19,0,0,0.03,0.275,0,0,0.1,0,0.075,0,0,0,0,0.1,0.075,0,0,0,0,0.175,0,0,0.005,0,0,0,0,0,0,0,0,0.025,0.835
31-FD-0-15,31-FD,31,FD,shallow,C,dry,0,0.70,5.50,7.90,2023,UW,151.26,97.45,0.3,4.8,1.3,12.4,65.6,34.4,NA,0.06,1.13,0.76,0.07,0,0.3,0.3,0,0.37,0.76,0.54,0,0.01,0.02,0.1,0.05,0,0.02,0,0.08,0,0,0,0,0.45,0.1,0,0,0,0,0.25,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.22,0.08,0,0.5,0.5,0,0.58,0.22,0.2,0,0.01,0.04,0.05,0.03,0.01,0.05,0,0.05,0,0,0,0,0.05,0.01,0,0,0,0,0.3,0,0.2,0,0,0,0,0,0,0,0,0,0,0.8,151.26,0.965,0.49,0.075,0,0.4,0.4,0,0.475,0.49,0.37,0,0.01,0.03,0.075,0.04,0.005,0.035,0,0.065,0,0,0,0,0.25,0.055,0,0,0,0,0.275,0,0.125,0,0,0,0,0,0,0,0,0,0,0.965
31-IR-0-15,31-IR,31,IR,shallow,C,dry,0,0.70,5.60,8.00,2023,UW,211.03,90.46,0.3,4.8,1.3,12.3,67.1,32.9,NA,0.07,1.16,1.14,0,0,0.02,0.02,0,0.02,1.14,0.08,0,0,0.01,0.05,0,0,0,0,0.03,0,0,0,0,0.05,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.32,0.02,0,0.2,0.2,0,0.22,0.32,0.08,0,0.01,0,0,0,0.01,0.02,0,0.05,0,0,0,0,0.05,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.54,211.03,0.85,0.73,0.01,0,0.11,0.11,0,0.12,0.73,0.08,0,0.005,0.005,0.025,0,0.005,0.01,0,0.04,0,0,0,0,0.05,0.6,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.85
31-R-0-15,31-R,31,R,shallow,C,dry,1,0.70,6.80,9.70,2023,UW,211.27,102.60,0.12,NA,0.43,13.5,66.4,33.6,NA,0.07,1.19,1.05,0.02,0.02,0.12,0.1,0.02,0.12,1.07,0.1,0,0,0,0.3,0,0.05,0.02,0,0.1,0,0,0,0,0.1,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.41,0.2,0.01,0,0.2,0.2,0,0.21,0.2,0.15,0,0.04,0.01,0.05,0,0.05,0.01,0,0,0,0,0,0,0,0.05,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.41,211.27,0.8,0.625,0.015,0.01,0.16,0.15,0.01,0.165,0.635,0.125,0,0.02,0.005,0.175,0,0.05,0.015,0,0.05,0,0,0,0,0.05,0.275,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.01,0,0,0.8
32-DT-0-15,32-DT,32,DT,shallow,C,dry,1,0.50,3.50,7.00,2023,UW,127.29,127.79,0.2,2.6,1.1,10.8,66.8,33.2,NA,0.08,0.97,0.37,0.2,0.15,0.4,0.25,0.15,0.45,0.52,0,0,0,0,0.35,0,0,0,0,0.02,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.05,0,0.15,0,0,0,0,0.69,0.28,0.15,0.1,0.26,0.15,0.11,0.3,0.39,0.09,0,0.02,0.01,0.05,0,0.1,0,0,0.05,0.15,0,0,0,0,0.05,0,0,0,0,0.15,0,0,0.01,0,0,0,0,0,0,0.1,0,0,0.69,127.29,0.83,0.325,0.175,0.125,0.33,0.2,0.13,0.375,0.455,0.045,0,0.01,0.005,0.2,0,0.05,0,0,0.035,0.175,0,0,0,0,0.025,0,0,0,0,0.175,0,0,0.005,0,0,0,0,0.025,0,0.125,0,0,0.83
32-FD-0-15,32-FD,32,FD,shallow,C,dry,0,0.70,7.70,11.00,2023,UW,194.17,119.88,0.4,NA,1.3,12.4,69.1,30.9,NA,0.08,1.01,0.87,0.09,0,0.05,0.05,0,0.14,0.87,0.58,0,0.01,0,0.15,0.01,0,0.05,0,0.05,0.03,0,0,0,0.55,0.1,0.01,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.78,0.07,0.01,0.09,0.08,0.01,0.15,0.79,0.13,0,0.03,0.01,0.15,0,0.01,0.04,0,0.4,0.03,0,0,0,0.01,0.15,0.02,0,0,0,0.04,0,0.04,0,0,0,0,0,0,0,0.01,0,0,0.94,194.17,0.975,0.825,0.08,0.005,0.07,0.065,0.005,0.145,0.83,0.355,0,0.02,0.005,0.15,0.005,0.005,0.045,0,0.225,0.03,0,0,0,0.28,0.125,0.015,0,0,0,0.045,0,0.02,0,0,0,0,0,0,0,0.005,0,0,0.975
32-IR-0-15,32-IR,32,IR,shallow,C,dry,0,0.70,6.60,9.40,2023,UW,149.69,89.29,0.3,3.8,1.1,11.5,66.8,33.2,NA,0.07,1.01,0.6,0.01,0,0.4,0.4,0,0.41,0.6,0.25,0,0.02,0.03,0.05,0,0.1,0.01,0,0.2,0,0,0,0,0.1,0.1,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.39,0,0.01,0.36,0.35,0.01,0.35,0.4,0.12,0,0.02,0.02,0.02,0,0.05,0,0,0.03,0,0,0,0,0,0.25,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0.01,0,0,0.75,149.69,0.88,0.495,0.005,0.005,0.38,0.375,0.005,0.38,0.5,0.185,0,0.02,0.025,0.035,0,0.075,0.005,0,0.115,0,0,0,0,0.05,0.175,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0.005,0,0,0.88
32-R-0-15,32-R,32,R,shallow,C,dry,1,0.60,6.10,10.20,2023,UW,190.05,116.36,0.3,5,1.2,12.5,67,33,NA,0.09,1.27,0.72,0.11,0.35,0.44,0.06,0.38,0.17,1.1,0.06,0,0.01,0.01,0.2,0,0,0.1,0,0.15,0.01,0,0,0,0,0.35,0,0,0,0.01,0.05,0,0,0.03,0,0,0,0,0,0.1,0.25,0,0,0,0.04,1.13,0.92,0.1,0.05,0.11,0.02,0.09,0.12,1.01,0.45,0,0.1,0.04,0.02,0,0.02,0.1,0,0.2,0,0,0,0,0.03,0.5,0.01,0,0,0.01,0.01,0,0,0.04,0,0,0,0,0,0.01,0.04,0,0,1.12,190.05,1.2,0.82,0.105,0.2,0.275,0.04,0.235,0.145,1.055,0.255,0,0.055,0.025,0.11,0,0.01,0.1,0,0.175,0.005,0,0,0,0.015,0.425,0.005,0,0,0.01,0.03,0,0,0.035,0,0,0,0,0,0.055,0.145,0,0,1.145
33-DT-0-15,33-DT,33,DT,shallow,E,dry,0,0.70,6.30,9.00,2023,UW,163.47,114.86,0.08,4.1,0.37,12.3,67.6,32.4,NA,0.08,1.25,1.13,0.01,0.01,0.11,0,0.11,0.01,1.24,0.64,0,0.1,0.03,0.3,0,0,0.01,0,0.1,0,0,0,0,0.25,0.35,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.01,0,0,0,0,0.59,0.39,0.02,0,0.18,0.03,0.15,0.05,0.54,0.29,0,0.05,0.04,0.15,0,0,0,0,0.03,0.02,0,0,0,0.02,0.1,0,0,0,0,0,0,0,0.15,0.03,0,0,0,0,0,0,0,0.2,0.59,163.47,0.92,0.76,0.015,0.005,0.145,0.015,0.13,0.03,0.89,0.465,0,0.075,0.035,0.225,0,0,0.005,0,0.065,0.01,0,0,0,0.135,0.225,0,0,0,0,0,0,0,0.125,0.015,0,0,0,0,0,0.005,0,0.1,0.92
33-FD-0-15,33-FD,33,FD,shallow,E,dry,0,0.50,6.10,12.20,2023,UW,115.53,108.75,0.2,2,1.1,11.2,66.7,33.3,NA,0.10,0.89,0.53,0.06,0,0.3,0,0.3,0.06,0.83,0.29,0,0.02,0.01,0.2,0,0,0.04,0,0.1,0.02,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.1,0,0,0.55,0.07,0.33,0,0.15,0,0.15,0.33,0.22,0.03,0,0.01,0,0.05,0.1,0,0.03,0,0.01,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0.15,0.55,115.53,0.72,0.3,0.195,0,0.225,0,0.225,0.195,0.525,0.16,0,0.015,0.005,0.125,0.05,0,0.035,0,0.055,0.11,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0.225,0,0,0,0,0,0,0,0,0.125,0.72
33-IR-0-15,33-IR,33,IR,shallow,E,dry,0,0.70,6.40,9.10,2023,UW,253.83,102.79,0.06,3.2,0.39,11.7,67.4,32.6,NA,0.09,1.17,0.97,0.01,0.04,0.19,0.1,0.09,0.11,1.06,0.31,0,0.01,0.01,0.05,0,0,0.01,0,0.05,0,0,0,0,0.25,0.6,0,0,0,0,0.1,0,0,0.05,0,0,0,0,0,0.03,0.01,0,0.05,0,0,0.61,0.38,0.08,0,0.15,0.1,0.05,0.18,0.43,0.55,0,0.15,0,0,0,0,0.05,0,0.03,0.03,0,0,0,0.1,0.1,0,0,0,0,0.1,0,0,0.05,0,0,0,0,0,0,0,0,0.2,0.61,253.83,0.89,0.675,0.045,0.02,0.17,0.1,0.07,0.145,0.745,0.43,0,0.08,0.005,0.025,0,0,0.03,0,0.04,0.015,0,0,0,0.175,0.35,0,0,0,0,0.1,0,0,0.05,0,0,0,0,0,0.015,0.005,0,0.125,0.875
